,0
6583,relevant industry standard certifications
6584,underwriting
6585,GOSU
6586,Selenium
6587,Cucumber
6588,Dependency management
6589,Maven
6590,Gradle
6591,NPM
6592,Nexus
6593,Artifactory
6594,AWS
6595,Jenkins
6596,Docker
6597,GIT
6598,SVN
6599,TDD
6600,BDD
6601,methodologies
6602,other disciplines
6603,highly resilient and secure solutions
6604,Automation
6605,effective metadata management
6606,architectures
6607,"the most-common, repeatable and tedious data preparation and integration tasks"
6608,error-prone processes
6609,integration flows
6610,master's degree
6611,a related quantitative field
6612,data governance skills
6613,analytics skills
6614,modeling
6615,business stakeholders
6616,a departmental and/or multi-departmental data management and analytics initiative
6617,advanced analytics tools
6618,Python
6619,Scala
6620,data pipelines
6621,PySpark
6622,schemas
6623,metadata
6624,workload management
6625,workflows
6626,popular database programming
6627,"large, heterogeneous datasets"
6628,data pipelines
6629,pipeline architectures
6630,integrated datasets
6631,traditional data integration technologies
6632,ETL/ELT
6633,"data replication/CDC, message-oriented data movement"
6634,upcoming data ingestion and integration technologies
6635,virtualization
6636,Kafka
6637,stream data integration technologies
6638,stream analytics technologies
6639,analytics
6640,MicroStrategy
6641,Tableau
6642,Qlik
6643,PowerBI
6644,semantic-layer-based data discovery
6645,popular open-source and commercial data science platforms
6646,Python
6647,KNIME
6648,Alteryx
6649,data pipelines
6650,certification
6651,multiple deployment environments
6652,containerization techniques
6653,Docker
6654,Kubernetes
6655,agile methodologies
6656,DevOps
6657,increasingly DataOps
6658,data pipelines
6659,reuse
6660,automation
6661,Interpersonal Skills
6662,data deliverables
6663,the data pipelines
6664,nonproduction environments
6665,the accessibility
6666,stakeholders
6667,"a confident, energetic self-starter"
6668,strong interpersonal skills
6669,urgency
6670,regulatory compliance
6671,forensic analysis
6672,the necessary security mitigations
6673,SOC management
6674,the company’s SIEM
6675,SIEM elements
6676,Normalization
6677,Correlation
6678,Aggregation
6679,correlation metrics
6680,dashboards
6681,filters
6682,detection-related security technologies
6683,visibility
6684,IDS/IPS
6685,DLP
6686,Anti-Virus/Endpoint Protection
6687,web application firewalls
6688,deployment
6689,configuration
6690,fine-tuning
6691,static analysis
6692,enterprise pipeline
6693,AKS
6694,PCF
6695,Docker
6696,PCI DSS
6697,other audit related requirements
6698,documentation
6699,vulnerabilities
6700,Bachelor
6701,similar certification
6702,a fast-paced environment
6703,minimal guidance
6704,supervision
6705,SIEM
6706,Firewall
6707,WAF.. Expert
6708,Strong Authentication
6709,(PKI
6710,DLP
6711,IAM
6712,Wi-Fi.. Ability
6713,"technical, regulatory, and compliance environments"
6714,The incumbent
6715,thus good verbal and written skills
6716,Unix/Linux
6717,VMware
6718,firewalls
6719,anti-malware tools
6720,IDS/IPS
6721,encryption
6722,common networking services
6723,protocols
6724,(TCP/IP
6725,SSH
6726,FTP
6727,DNS
6728,DHCP
6729,SMTP
6730,SSL
6731,oriented analytic skills
6732,Javascript
6733,pipelines
6734,YAML
6735,B2B
6736,B2C
6737,An enthusiastic and self-motivated individual
6738,a logical and pragmatic approach
6739,Excellent verbal and written communication skills
6740,a willingness
6741,Excellent customer relation and communication skills
6742,"Proactive, curious, investigative mindset"
6743,aspiration
6744,architects
6745,spec
6746,Brainstorm
6747,the codebase
6748,test automation scripts
6749,full stack web development
6750,REST APIs
6751,Javascript
6752,Frontend Frameworks
6753,"e.g., Angular"
6754,SQL
6755,QA methodologies
6756,Appium
6757,Selenium
6758, Strong debugging and problem-solving skills
6759,MongoDB
6760,MySQL
6761,Docker
6762,Kubernetes
6763,infra team
6764,E2E architecture
6765,reliability
6766,Mentor junior developer
6767,software development lifecycle
6768,agile methodologies
6769,BS Degree
6770,CS
6771,Firefox
6772,other Mozilla products
6773,emerging technologies
6774,protocols
6775,encryption
6776,Rust
6777,industry standardization
6778,protocol specifications
6779,threat modeling
6780,Firefox
6781,other Mozilla products
6782,emerging technologies
6783,protocols
6784,encryption
6785,Rust
6786,industry standardization
6787,protocol specifications
6788,threat modeling
6789,Firefox
6790,other Mozilla products
6791,emerging technologies
6792,protocols
6793,encryption
6794,Rust
6795,industry standardization
6796,protocol specifications
6797,threat modeling
6798,Firefox
6799,other Mozilla products
6800,emerging technologies
6801,protocols
6802,encryption
6803,Rust
6804,industry standardization
6805,protocol specifications
6806,threat modeling
6807,Firefox
6808,other Mozilla products
6809,emerging technologies
6810,protocols
6811,encryption
6812,Rust
6813,industry standardization
6814,protocol specifications
6815,threat modeling
6816,Firefox
6817,other Mozilla products
6818,emerging technologies
6819,protocols
6820,encryption
6821,Rust
6822,industry standardization
6823,protocol specifications
6824,threat modeling
6825,Firefox
6826,other Mozilla products
6827,emerging technologies
6828,protocols
6829,encryption
6830,Rust
6831,industry standardization
6832,protocol specifications
6833,threat modeling
6834,a senior QA Engineer
6835,the formal QA process
6836,a quality-focused QA deliverable.. Review design documents
6837,the test automation effort
6838,automated tests
6839,Python.. Design
6840,various backend services
6841,Python
6842,PyTest
6843,In-Sprint Automation
6844,automated tests
6845,DevOps
6846,Blazemeter/JMeter
6847,Devs
6848,DevOps
6849,QA
6850,automation test projects
6851,Selenium
6852,automation framework
6853,regression
6854,other repeatable tests
6855,Strong coding experience
6856,Python
6857,Selenium WebDriver
6858,Python
6859,Protractor
6860,JavaScript
6861,Swagger
6862,Blazemeter
6863,JMeter
6864,a QA Engineer
6865,Automation
6866,algorithms
6867,-
6868,ordinate
6869,documentation
6870,statistical tables
6871,summaries
6872,derived datasets
6873,database quality control checks
6874,databases
6875,#NAME?
6876,specifications
6877,advanced technical expertise
6878,conjunction
6879,-
6880,validation
6881,macros
6882,quote assumptions
6883,forecasts
6884,revenue forecasts
6885,Master's Degree Computer science
6886,3 years relevant experience Req Or Bachelor's Degree Computer science
6887,lieu
6888,computing applications
6889,"Good organizational, interpersonal, leadership and communication skills"
6890,coworkers
6891,-
6892,ordinate
6893,documentation
6894,statistical tables
6895,summaries
6896,derived datasets
6897,database quality control checks
6898,databases
6899,#NAME?
6900,specifications
6901,advanced technical expertise
6902,conjunction
6903,-
6904,validation
6905,macros
6906,quote assumptions
6907,forecasts
6908,revenue forecasts
6909,Master's Degree Computer science
6910,3 years relevant experience Req Or Bachelor's Degree Computer science
6911,lieu
6912,computing applications
6913,"Good organizational, interpersonal, leadership and communication skills"
6914,coworkers
6915,-
6916,ordinate
6917,documentation
6918,statistical tables
6919,summaries
6920,derived datasets
6921,database quality control checks
6922,databases
6923,#NAME?
6924,specifications
6925,advanced technical expertise
6926,conjunction
6927,-
6928,validation
6929,macros
6930,quote assumptions
6931,forecasts
6932,revenue forecasts
6933,Master's Degree Computer science
6934,3 years relevant experience Req Or Bachelor's Degree Computer science
6935,lieu
6936,computing applications
6937,"Good organizational, interpersonal, leadership and communication skills"
6938,coworkers
6939,the middleware platform
6940,the middleware platform
6941,business analysts
6942,detailed integration design specifications
6943,custom mapping functions
6944,standard integration flows
6945,QA
6946,Required Qualifications
6947,Bachelor's degree
6948,Dell Boomi
6949,JSON
6950,XML
6951,Familiarity
6952,SAP
6953,SuccessFactors
6954,Ariba
6955,Fieldglass
6956,Salesforce
6957,other SaaS products
6958,enterprise-level Data Governance
6959,stakeholders
6960,LogicMonitor
6961,intelligent operational management
6962,data analytics
6963,business insights
6964,deliverables
6965,an iterative development strategy
6966,our 2 week scrum schedule
6967,1 week regression testing
6968,enhancements
6969,agile software development methodologies
6970,LogicMonitor
6971,LogicMonitor's business growth
6972,technical leadership mentoring
6973,techops
6974,functionalities
6975,"a diverse, distributed development organization"
6976,application deployment
6977,a multi-domain expert
6978,a full SaaS solution
6979,micro-service architecture
6980,(e.g. Kafka
6981,Redis
6982,RabbitMQ
6983,Spark
6984,SQS
6985,e.g. MySQL
6986,Cassandra
6987,Redshift ElasticSearch
6988,Aurora
6989,JUnit
6990,WireMock
6991,Selenium
6992,continuous deployment models
6993,Docker
6994,Kubernetes
6995,e.g. ELB
6996,RDS
6997,SQS
6998,S3 etc
6999,Python experience
7000,Atlassian Suite
7001,JIRA
7002,Confluence
7003,Bamboo
7004,BitBucket
7005,protocols
7006,SNMP
7007,TCP
7008,UDP
7009,SMI-S
7010,e.g. Telegraf
7011,collectd
7012,FluentD
7013,Netflow
7014,Logstash
7015,metrics
7016,IOPS
7017,throughput
7018,latency
7019,Accenture’s certified Google Fellows
7020,Dataflow
7021,Python
7022,SQL
7023,Oracle
7024,MySQL
7025,PostgreSQL
7026,MongoDB
7027,Cassandra
7028,Redis
7029,Hadoop
7030,Spark
7031,HBase
7032,Netezza
7033,Teradata
7034,Tableau
7035,Qlik
7036,MicroStrategy
7037,Bachelor's degree
7038,Angular Development
7039,Kafka Producers
7040,other similar messaging systems
7041,Mongo DB
7042,SQL
7043,Python/Airflow experience
7044,Angular Development
7045,Kafka Producers
7046,other similar messaging systems
7047,Mongo DB
7048,SQL
7049,Python/Airflow experience
7050,Angular Development
7051,Kafka Producers
7052,other similar messaging systems
7053,Mongo DB
7054,SQL
7055,Python/Airflow experience
7056,ASP.Net
7057,javascript
7058,CSS
7059,HTML5
7060,ASP.NET
7061,BS/MS
7062,Angular Development
7063,Kafka Producers
7064,other similar messaging systems
7065,Mongo DB
7066,SQL
7067,Python/Airflow experience
7068,Scrum masters
7069,adherence
7070,business stakeholders
7071,the organizational goals
7072,product deployment processes
7073,B.E./B.Tech/M.S./M.Tech/MCA/MBA
7074,Hyperion
7075,OneStream
7076,VB.NET
7077,RDBMS
7078,scalable solutions
7079,agile delivery
7080,incubations stage
7081,maturity
7082,user delight
7083,clarity
7084,new modules
7085,horizontal features
7086,the Viva Product Suite
7087,simplicity
7088,durability
7089,scalability
7090,demonstratable software development experience
7091,Python
7092,a fast-paced environment
7093,ambiguity
7094,coding
7095,rapid prototyping
7096,debugging
7097,problem-solving
7098,"Excellent verbal, written and cross-group collaboration and communication skills"
7099,Bachelor's/Master's degree
7100,distributed systems/microservices architectures
7101,our coworking
7102,flex spaces
7103,well documented code
7104,Industrious' overall systems architecture
7105,enhancements
7106,Industrious’ members
7107,built-in assumptions
7108,a production Javascript
7109,Typescript Frontend
7110,ReactJS framework
7111,ReactJS framework
7112,hooks
7113,Javascript
7114,Typescript
7115,CSS
7116,Frontend unit testing
7117,innovative technical and business solutions
7118,revision
7119,Work ethic
7120,major milestones
7121,a fast-paced environment
7122,ExpressJS
7123,NestJS
7124,SQL
7125,NoSQL
7126,a microservice architecture
7127,ML engineers
7128,our AIOPs
7129,ML
7130,ML engineers
7131,ML
7132,potential systemic pain points
7133,designing
7134,modern CICD best practices
7135,a timely delivery
7136,the trade-offs
7137,data modeling
7138,ETL/ELT processes
7139,unstructured data
7140,ML processes
7141,AWS
7142,"effectively tested, re-usable, and efficient code"
7143,.
7144,"Node.js, object-oriented programming"
7145,MVC applications
7146,an active participant
7147,scalable website
7148,Proficiency
7149,JavaScript
7150,Familiarity
7151,coding standards
7152,regression testing
7153,new backend infrastructure/applications/services
7154,AWS
7155,reliability
7156,scalability
7157,Zynga-wide technical vision
7158,systemic problems
7159,Follow engineering standard methodologies
7160,reliability
7161,Zynga games
7162,B.S.
7163,Containers
7164,Familiarity
7165,Kubernetes
7166,AWS
7167,EKS
7168,RESTful services
7169,GoLang
7170,Python
7171,PHP
7172,Strong familiarity
7173,AWS
7174,(IaaS
7175,PaaS
7176,SaaS
7177,algorithms
7178,optimization
7179,clarity
7180,object-oriented design
7181,SQL
7182,NoSQL
7183,Helm
7184,Familiarity
7185,Istio
7186,other service mesh technologies
7187,infra team
7188,E2E architecture
7189,reliability
7190,Mentor junior developer
7191,software development lifecycle
7192,agile methodologies
7193,BS Degree
7194,CS
7195,continuous integration
7196,CI
7197,tooling
7198,CI pipelines
7199,CD methodologies
7200,Node
7201,yarn
7202,CI/CD infrastructure
7203,continuous integration infrastructure
7204,"effectively tested, re-usable, and efficient JavaScript code"
7205,professional hands-on React.js development experience
7206,a bootcamp grad
7207,inclusive design best practices
7208,meeting WCAG standards
7209,popular React.js workflows
7210,Redux
7211,Relay
7212,CSS
7213,Typescript/ES6
7214,Less/Sass
7215,HTML5
7216,Jest/Enzyme or equivalent tools
7217,Familiarity
7218,Git
7219,an agile environment
7220,Scrum
7221,AngularJS
7222,Vue.js
7223,Bachelor
7224,the renewable market
7225,the APEGA
7226,OIQ
7227,wind turbine foundation design
7228,renewable projects
7229,substation design
7230,globally distributed websites
7231,AWS
7232,SaaS systems
7233,CI/CD
7234,DevOps
7235,Liaise
